organization,project_name,location,recording_date,longitude,latitude,method,status,observer,species_code,species_common_name,species_class,individual_appearance_order,tag_start_s,vocalization,abundance,species_comments,is_verified,observer_id
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:37,2021-06-26 07:03:00,-104.912105,53.366072,180s 1SPT,Transcribed,Maya Meron,WEWP,Western Wood-Pewee,Aves,1,2.08,Song,1,,true,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:37,2021-06-26 07:03:00,-104.912105,53.366072,180s 1SPT,Transcribed,Maya Meron,LISP,Lincoln's Sparrow,Aves,1,8.43,Song,1,,true,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:37,2021-06-26 07:03:00,-104.912105,53.366072,180s 1SPT,Transcribed,Maya Meron,SWSP,Swamp Sparrow,Aves,1,33.99,Song,1,,false,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:37,2021-06-26 07:03:00,-104.912105,53.366072,180s 1SPT,Transcribed,Maya Meron,WIWR,Winter Wren,Aves,1,15.28,Song,1,,true,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:37,2021-06-26 08:03:00,-104.912105,53.366072,180s 1SPT,Transcribed,Stan Shadick,UNTR,Unidentified Trill,Aves,1,121.48,Song,1,Very faint CHSP? confidence:To Be Checked,false,670
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:37,2021-06-26 08:03:00,-104.912105,53.366072,180s 1SPT,Transcribed,Stan Shadick,WTSP,White-throated Sparrow,Aves,3,147.99,Song,1,Down singer ending at 3.3 kHz. Different pitch than previous down singer.,true,670
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:37,2021-06-26 08:03:00,-104.912105,53.366072,180s 1SPT,Transcribed,Stan Shadick,WTSP,White-throated Sparrow,Aves,2,17.88,Song,1,Up singer ending at 4.2 kHz.,true,670
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:37,2021-06-26 08:03:00,-104.912105,53.366072,180s 1SPT,Transcribed,Stan Shadick,WTSP,White-throated Sparrow,Aves,1,9.79,Song,1,Down singer ending at 2.8 kHz.,true,670
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:37,2021-06-26 08:03:00,-104.912105,53.366072,180s 1SPT,Transcribed,Stan Shadick,MOWA,Mourning Warbler,Aves,1,4.49,Song,1,Similar to song 7 on Dendroica but has an abbreviated ending. confidence:To Be Checked,true,670
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:37,2021-06-26 08:03:00,-104.912105,53.366072,180s 1SPT,Transcribed,Stan Shadick,WEWP,Western Wood-Pewee,Aves,1,8.39,Song,1,Clearer at 170 seconds.,true,670
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:37,2021-06-26 08:03:00,-104.912105,53.366072,180s 1SPT,Transcribed,Stan Shadick,LIBA,Light Background Noise,Abiotic,1,164.44,Non-vocal,1,insect,false,670
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:37,2021-06-26 08:03:00,-104.912105,53.366072,180s 1SPT,Transcribed,Stan Shadick,COYE,Common Yellowthroat,Aves,1,26.29,Song,1,Faint,true,670
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-14 03:31:00,-104.907603,53.366242,600s 1SPT,Transcribed,Maya Meron,LISP,Lincoln's Sparrow,Aves,1,11.44,Song,1,,true,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-14 03:31:00,-104.907603,53.366242,600s 1SPT,Transcribed,Maya Meron,SWSP,Swamp Sparrow,Aves,1,41.83,Song,1,,true,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-14 03:31:00,-104.907603,53.366242,600s 1SPT,Transcribed,Maya Meron,WIWR,Winter Wren,Aves,2,55.71,Song,1,,true,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-14 03:31:00,-104.907603,53.366242,600s 1SPT,Transcribed,Maya Meron,WIWR,Winter Wren,Aves,1,4.70,Song,1,,true,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-14 03:31:00,-104.907603,53.366242,600s 1SPT,Transcribed,Maya Meron,LCSP,Le Conte's Sparrow,Aves,1,13.68,Song,1,,true,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-14 03:31:00,-104.907603,53.366242,600s 1SPT,Transcribed,Maya Meron,SWTH,Swainson's Thrush,Aves,1,30.00,Song,1,,true,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-14 03:31:00,-104.907603,53.366242,600s 1SPT,Transcribed,Maya Meron,COYE,Common Yellowthroat,Aves,2,63.78,Song,1,,true,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-14 03:31:00,-104.907603,53.366242,600s 1SPT,Transcribed,Maya Meron,COYE,Common Yellowthroat,Aves,1,23.30,Song,1,,true,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-14 03:31:00,-104.907603,53.366242,600s 1SPT,Transcribed,Maya Meron,LEYE,Lesser Yellowlegs,Aves,1,421.90,Call,1,,false,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-14 03:31:00,-104.907603,53.366242,600s 1SPT,Transcribed,Maya Meron,WTSP,White-throated Sparrow,Aves,1,0.96,Song,1,,true,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-14 03:31:00,-104.907603,53.366242,600s 1SPT,Transcribed,Maya Meron,WTSP,White-throated Sparrow,Aves,2,6.26,Song,1,,true,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-14 03:31:00,-104.907603,53.366242,600s 1SPT,Transcribed,Maya Meron,WTSP,White-throated Sparrow,Aves,3,6.30,Song,1,,true,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-14 03:31:00,-104.907603,53.366242,600s 1SPT,Transcribed,Maya Meron,DEJU,Dark-eyed Junco,Aves,1,15.10,Song,1,,false,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-14 03:31:00,-104.907603,53.366242,600s 1SPT,Transcribed,Maya Meron,DEJU,Dark-eyed Junco,Aves,2,162.50,Song,1,,false,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-14 03:31:00,-104.907603,53.366242,600s 1SPT,Transcribed,Maya Meron,CONI,Common Nighthawk,Aves,2,258.19,Song,1,,true,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-14 03:31:00,-104.907603,53.366242,600s 1SPT,Transcribed,Maya Meron,CONI,Common Nighthawk,Aves,1,257.36,Song,1,"",true,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-14 05:31:00,-104.907603,53.366242,180s 1SPT,Transcribed,Maya Meron,ALFL,Alder Flycatcher,Aves,1,79.46,Song,1,,true,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-14 05:31:00,-104.907603,53.366242,180s 1SPT,Transcribed,Maya Meron,CORA,Common Raven,Aves,1,4.75,Call,1,,true,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-14 05:31:00,-104.907603,53.366242,180s 1SPT,Transcribed,Maya Meron,AMRO,American Robin,Aves,1,4.65,Song,1,,true,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-14 05:31:00,-104.907603,53.366242,180s 1SPT,Transcribed,Maya Meron,WTSP,White-throated Sparrow,Aves,3,76.30,Song,1,,true,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-14 05:31:00,-104.907603,53.366242,180s 1SPT,Transcribed,Maya Meron,WTSP,White-throated Sparrow,Aves,2,41.51,Song,1,,true,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-14 05:31:00,-104.907603,53.366242,180s 1SPT,Transcribed,Maya Meron,WTSP,White-throated Sparrow,Aves,1,8.91,Song,1,,true,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-14 05:31:00,-104.907603,53.366242,180s 1SPT,Transcribed,Maya Meron,YBSA,Yellow-bellied Sapsucker,Aves,1,154.19,Call,1,,true,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-14 05:31:00,-104.907603,53.366242,180s 1SPT,Transcribed,Maya Meron,UNPA,Unidentified Passerine,Aves,1,7.16,Call,1,,false,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-14 05:31:00,-104.907603,53.366242,180s 1SPT,Transcribed,Maya Meron,CHSP,Chipping Sparrow,Aves,1,4.41,Song,1,,false,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-14 05:31:00,-104.907603,53.366242,180s 1SPT,Transcribed,Maya Meron,WIWR,Winter Wren,Aves,1,12.61,Song,1,,true,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-14 05:31:00,-104.907603,53.366242,180s 1SPT,Transcribed,Maya Meron,COYE,Common Yellowthroat,Aves,2,23.25,Song,1,,true,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-14 05:31:00,-104.907603,53.366242,180s 1SPT,Transcribed,Maya Meron,COYE,Common Yellowthroat,Aves,1,2.58,Song,1,,true,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-14 07:31:00,-104.907603,53.366242,180s 1SPT,Transcribed,Robert Wapple,CORA,Common Raven,Aves,1,35.09,Call,1,,true,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-14 07:31:00,-104.907603,53.366242,180s 1SPT,Transcribed,Robert Wapple,COYE,Common Yellowthroat,Aves,1,85.63,Song,1,,true,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-14 07:31:00,-104.907603,53.366242,180s 1SPT,Transcribed,Robert Wapple,SWSP,Swamp Sparrow,Aves,1,8.18,Song,1,,false,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-14 07:31:00,-104.907603,53.366242,180s 1SPT,Transcribed,Robert Wapple,CHSP,Chipping Sparrow,Aves,1,14.95,Call,1,,false,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-14 07:31:00,-104.907603,53.366242,180s 1SPT,Transcribed,Robert Wapple,CHSP,Chipping Sparrow,Aves,2,32.96,Song,1,,false,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-14 07:31:00,-104.907603,53.366242,180s 1SPT,Transcribed,Robert Wapple,YBSA,Yellow-bellied Sapsucker,Aves,1,88.75,Call,1,,false,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-14 07:31:00,-104.907603,53.366242,180s 1SPT,Transcribed,Robert Wapple,SORA,Sora,Aves,1,65.53,Song,1,,true,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-14 07:31:00,-104.907603,53.366242,180s 1SPT,Transcribed,Robert Wapple,ALFL,Alder Flycatcher,Aves,1,88.01,Song,1,"Not a YBSA, review",true,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-14 07:31:00,-104.907603,53.366242,180s 1SPT,Transcribed,Robert Wapple,WTSP,White-throated Sparrow,Aves,1,3.65,Song,1,,true,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-14 07:31:00,-104.907603,53.366242,180s 1SPT,Transcribed,Robert Wapple,WTSP,White-throated Sparrow,Aves,2,29.16,Call,1,,true,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-14 07:31:00,-104.907603,53.366242,180s 1SPT,Transcribed,Robert Wapple,WTSP,White-throated Sparrow,Aves,3,47.46,Song,1,,true,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-14 07:31:00,-104.907603,53.366242,180s 1SPT,Transcribed,Robert Wapple,AMRO,American Robin,Aves,1,1.15,Song,1,,true,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-26 03:33:00,-104.907603,53.366242,180s 1SPT,Transcribed,Maya Meron,LISP,Lincoln's Sparrow,Aves,1,4.18,Song,1,,true,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-26 03:33:00,-104.907603,53.366242,180s 1SPT,Transcribed,Maya Meron,SWTH,Swainson's Thrush,Aves,1,104.60,Song,1,,true,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-26 03:33:00,-104.907603,53.366242,180s 1SPT,Transcribed,Maya Meron,WISN,Wilson's Snipe,Aves,1,1.08,Song,1,,true,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-26 03:33:00,-104.907603,53.366242,180s 1SPT,Transcribed,Maya Meron,DEJU,Dark-eyed Junco,Aves,1,2.05,Song,1,,false,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-26 03:33:00,-104.907603,53.366242,180s 1SPT,Transcribed,Maya Meron,WTSP,White-throated Sparrow,Aves,2,1.51,Song,2,,true,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-26 03:33:00,-104.907603,53.366242,180s 1SPT,Transcribed,Maya Meron,WTSP,White-throated Sparrow,Aves,1,0.00,Song,1,,true,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-26 03:33:00,-104.907603,53.366242,180s 1SPT,Transcribed,Maya Meron,COYE,Common Yellowthroat,Aves,1,0.23,Song,1,,true,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-26 03:33:00,-104.907603,53.366242,180s 1SPT,Transcribed,Maya Meron,WIWR,Winter Wren,Aves,1,16.03,Song,1,,true,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-26 03:33:00,-104.907603,53.366242,180s 1SPT,Transcribed,Maya Meron,SWSP,Swamp Sparrow,Aves,1,76.30,Song,1,,true,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-26 03:33:00,-104.907603,53.366242,180s 1SPT,Transcribed,Maya Meron,CHSP,Chipping Sparrow,Aves,1,27.81,Song,1,,true,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-26 07:03:00,-104.907603,53.366242,180s 1SPT,Transcribed,Robert Wapple,MOWA,Mourning Warbler,Aves,1,29.38,Song,1,,false,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-26 07:03:00,-104.907603,53.366242,180s 1SPT,Transcribed,Robert Wapple,WTSP,White-throated Sparrow,Aves,1,4.39,Song,1,,true,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-26 07:03:00,-104.907603,53.366242,180s 1SPT,Transcribed,Robert Wapple,WIWR,Winter Wren,Aves,2,61.55,Song,1,,true,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-26 07:03:00,-104.907603,53.366242,180s 1SPT,Transcribed,Robert Wapple,CHSP,Chipping Sparrow,Aves,1,3.59,Song,1,,false,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-26 07:03:00,-104.907603,53.366242,180s 1SPT,Transcribed,Robert Wapple,WTSP,White-throated Sparrow,Aves,2,20.68,Song,1,,true,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-26 07:03:00,-104.907603,53.366242,180s 1SPT,Transcribed,Robert Wapple,COYE,Common Yellowthroat,Aves,1,120.69,Song,1,,true,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-26 07:03:00,-104.907603,53.366242,180s 1SPT,Transcribed,Robert Wapple,WIWR,Winter Wren,Aves,1,14.58,Song,1,Another good clear close one,true,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-26 07:03:00,-104.907603,53.366242,180s 1SPT,Transcribed,Robert Wapple,WISN,Wilson's Snipe,Aves,1,70.66,Song,1,,true,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-26 07:03:00,-104.907603,53.366242,180s 1SPT,Transcribed,Robert Wapple,SOSP,Song Sparrow,Aves,1,132.03,Song,1,,true,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-26 08:03:00,-104.907603,53.366242,180s 1SPT,Transcribed,Robert Wapple,SWSP,Swamp Sparrow,Aves,1,6.25,Song,1,,false,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-26 08:03:00,-104.907603,53.366242,180s 1SPT,Transcribed,Robert Wapple,LISP,Lincoln's Sparrow,Aves,1,19.98,Song,1,,true,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-26 08:03:00,-104.907603,53.366242,180s 1SPT,Transcribed,Robert Wapple,UNKN,Unidentified signal,Unknown,1,51.36,Call,1,some sort of fledgling I think confidence:To Be Checked,false,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-26 08:03:00,-104.907603,53.366242,180s 1SPT,Transcribed,Robert Wapple,HAWO,Hairy Woodpecker,Aves,1,40.85,Call,1,,false,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-26 08:03:00,-104.907603,53.366242,180s 1SPT,Transcribed,Robert Wapple,WTSP,White-throated Sparrow,Aves,1,2.36,Song,1,,true,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-26 08:03:00,-104.907603,53.366242,180s 1SPT,Transcribed,Robert Wapple,WTSP,White-throated Sparrow,Aves,2,151.90,Song,1,,true,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-26 08:03:00,-104.907603,53.366242,180s 1SPT,Transcribed,Robert Wapple,WTSP,White-throated Sparrow,Aves,3,156.11,Song,1,,true,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-26 08:03:00,-104.907603,53.366242,180s 1SPT,Transcribed,Robert Wapple,COYE,Common Yellowthroat,Aves,1,5.39,Song,1,,true,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:38,2021-06-26 08:03:00,-104.907603,53.366242,180s 1SPT,Transcribed,Robert Wapple,CHSP,Chipping Sparrow,Aves,1,0.05,Song,1,,false,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:39,2021-06-14 03:31:00,-104.911802,53.363373,600s 1SPT,Transcribed,Chris Chutter,CONI,Common Nighthawk,Aves,1,22.14,Song,1,"",true,920
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:39,2021-06-14 03:31:00,-104.911802,53.363373,600s 1SPT,Transcribed,Chris Chutter,SWTH,Swainson's Thrush,Aves,1,15.44,Song,1,Calls later confidence:To Be Checked,true,920
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:39,2021-06-14 03:31:00,-104.911802,53.363373,600s 1SPT,Transcribed,Chris Chutter,WISN,Wilson's Snipe,Aves,1,490.93,Song,1,"",true,920
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:39,2021-06-14 03:31:00,-104.911802,53.363373,600s 1SPT,Transcribed,Chris Chutter,AMRO,American Robin,Aves,2,308.66,Song,1,,true,920
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:39,2021-06-14 03:31:00,-104.911802,53.363373,600s 1SPT,Transcribed,Chris Chutter,AMRO,American Robin,Aves,1,3.68,Song,1,"Sings throughout. Pitch sounds like a robin, but never does a full robinlike song or other common robin vocalizations. Doesn't quite sound right for a vireo though. confidence:To Be Checked",true,920
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:39,2021-06-14 03:31:00,-104.911802,53.363373,600s 1SPT,Transcribed,Chris Chutter,WTSP,White-throated Sparrow,Aves,5,31.99,Song,1,,true,920
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:39,2021-06-14 03:31:00,-104.911802,53.363373,600s 1SPT,Transcribed,Chris Chutter,WTSP,White-throated Sparrow,Aves,4,8.08,Song,1,,true,920
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:39,2021-06-14 03:31:00,-104.911802,53.363373,600s 1SPT,Transcribed,Chris Chutter,WTSP,White-throated Sparrow,Aves,3,4.35,Song,1,,true,920
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:39,2021-06-14 03:31:00,-104.911802,53.363373,600s 1SPT,Transcribed,Chris Chutter,WTSP,White-throated Sparrow,Aves,2,2.60,Song,1,,true,920
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UEV01:39,2021-06-14 03:31:00,-104.911802,53.363373,600s 1SPT,Transcribed,Chris Chutter,WTSP,White-throated Sparrow,Aves,1,0.20,Song,1,,true,920
