organization,location,recording_date,audio_length,scientific_name,window_start_time,window_end_time,confidence
CWS-PRA,SKBMS:12-VWJ96:35,2021-06-08 08:52:00,180,*NOT GENERATED/FOUND*,,,
CWS-PRA,SKBMS:12-VWJ96:35,2021-06-14 04:19:00,180,*NOT GENERATED/FOUND*,,,
CWS-PRA,SKBMS:12-VWJ96:35,2021-06-17 05:49:00,180,Locustella naevia,36.00,39.00,49.7
CWS-PRA,SKBMS:12-VWJ96:35,2021-06-17 07:49:00,180,Spizella passerina,90.00,93.00,40.6
CWS-PRA,SKBMS:12-VWJ96:35,2021-06-17 07:49:00,180,Emberiza cirlus,99.00,102.00,48.0
CWS-PRA,SKBMS:12-VWJ96:35,2021-06-17 07:49:00,180,Emberiza cirlus,111.00,114.00,47.1
CWS-PRA,SKBMS:12-VWJ96:35,2021-06-17 07:49:00,180,Emberiza cirlus,177.00,180.00,49.2
CWS-PRA,SKBMS:12-VWJ96:36,2021-06-02 04:58:00,180,*NOT GENERATED/FOUND*,,,
CWS-PRA,SKBMS:12-VWJ96:36,2021-06-02 06:28:00,600,Zonotrichia albicollis,6.00,9.00,49.2
CWS-PRA,SKBMS:12-VWJ96:36,2021-06-02 06:28:00,600,Zonotrichia albicollis,72.00,75.00,42.3
CWS-PRA,SKBMS:12-VWJ96:36,2021-06-02 06:28:00,600,Zonotrichia albicollis,90.00,93.00,62.8
CWS-PRA,SKBMS:12-VWJ96:36,2021-06-02 06:28:00,600,Zonotrichia albicollis,126.00,129.00,51.3
CWS-PRA,SKBMS:12-VWJ96:36,2021-06-02 06:28:00,600,Zonotrichia albicollis,141.00,144.00,43.4
CWS-PRA,SKBMS:12-VWJ96:36,2021-06-02 06:28:00,600,Zonotrichia albicollis,168.00,171.00,48.8
CWS-PRA,SKBMS:12-VWJ96:36,2021-06-02 06:28:00,600,Zonotrichia albicollis,189.00,192.00,51.8
CWS-PRA,SKBMS:12-VWJ96:36,2021-06-02 06:28:00,600,Zonotrichia albicollis,201.00,204.00,54.8
CWS-PRA,SKBMS:12-VWJ96:36,2021-06-02 06:28:00,600,Emberiza cirlus,213.00,216.00,49.0
CWS-PRA,SKBMS:12-VWJ96:36,2021-06-02 06:28:00,600,Zonotrichia albicollis,216.00,219.00,50.6
CWS-PRA,SKBMS:12-VWJ96:36,2021-06-02 06:28:00,600,Emberiza cirlus,222.00,225.00,43.5
CWS-PRA,SKBMS:12-VWJ96:36,2021-06-02 06:28:00,600,Oreoscopus gutturalis,249.00,252.00,41.4
CWS-PRA,SKBMS:12-VWJ96:36,2021-06-02 06:28:00,600,Zonotrichia albicollis,249.00,252.00,54.5
CWS-PRA,SKBMS:12-VWJ96:36,2021-06-02 06:28:00,600,Zonotrichia albicollis,264.00,267.00,59.0
CWS-PRA,SKBMS:12-VWJ96:36,2021-06-02 06:28:00,600,Zonotrichia albicollis,279.00,282.00,47.0
CWS-PRA,SKBMS:12-VWJ96:36,2021-06-02 06:28:00,600,Oreoscopus gutturalis,279.00,282.00,41.2
CWS-PRA,SKBMS:12-VWJ96:36,2021-06-02 06:28:00,600,Zonotrichia albicollis,294.00,297.00,59.7
CWS-PRA,SKBMS:12-VWJ96:36,2021-06-02 06:28:00,600,Zonotrichia albicollis,306.00,309.00,42.5
CWS-PRA,SKBMS:12-VWJ96:36,2021-06-02 06:28:00,600,Zonotrichia albicollis,309.00,312.00,57.4
CWS-PRA,SKBMS:12-VWJ96:36,2021-06-02 06:28:00,600,Emberiza cirlus,312.00,315.00,52.9
CWS-PRA,SKBMS:12-VWJ96:36,2021-06-02 06:28:00,600,Oreoscopus gutturalis,318.00,321.00,40.2
CWS-PRA,SKBMS:12-VWJ96:36,2021-06-02 06:28:00,600,Zonotrichia albicollis,318.00,321.00,62.9
CWS-PRA,SKBMS:12-VWJ96:36,2021-06-02 06:28:00,600,Zonotrichia albicollis,333.00,336.00,44.8
CWS-PRA,SKBMS:12-VWJ96:36,2021-06-02 06:28:00,600,Zonotrichia albicollis,342.00,345.00,64.3
CWS-PRA,SKBMS:12-VWJ96:36,2021-06-02 06:28:00,600,Turdus viscivorus,426.00,429.00,48.1
CWS-PRA,SKBMS:12-VWJ96:36,2021-06-02 06:28:00,600,Turdus fuscater,426.00,429.00,40.9
CWS-PRA,SKBMS:12-VWJ96:36,2021-06-02 06:28:00,600,Zonotrichia albicollis,435.00,438.00,44.7
CWS-PRA,SKBMS:12-VWJ96:36,2021-06-02 06:28:00,600,Oreoscopus gutturalis,480.00,483.00,40.7
CWS-PRA,SKBMS:12-VWJ96:36,2021-06-02 06:28:00,600,Zonotrichia albicollis,492.00,495.00,40.5
CWS-PRA,SKBMS:12-VWJ96:36,2021-06-02 06:28:00,600,Catharus guttatus,585.00,588.00,40.2
CWS-PRA,SKBMS:12-VWJ96:36,2021-06-08 08:52:00,180,Zoothera aurea,0.00,3.00,42.0
CWS-PRA,SKBMS:12-VWJ96:36,2021-06-08 08:52:00,180,Zonotrichia albicollis,3.00,6.00,45.3
CWS-PRA,SKBMS:12-VWJ96:36,2021-06-08 08:52:00,180,Zonotrichia albicollis,15.00,18.00,46.3
CWS-PRA,SKBMS:12-VWJ96:36,2021-06-08 08:52:00,180,Zonotrichia albicollis,27.00,30.00,44.2
CWS-PRA,SKBMS:12-VWJ96:36,2021-06-14 04:19:00,180,Sporophila falcirostris,9.00,12.00,43.0
CWS-PRA,SKBMS:12-VWJ96:36,2021-06-14 04:19:00,180,Zonotrichia albicollis,51.00,54.00,43.6
CWS-PRA,SKBMS:12-VWJ96:36,2021-06-14 04:19:00,180,Zonotrichia albicollis,66.00,69.00,43.3
CWS-PRA,SKBMS:12-VWJ96:36,2021-06-14 04:19:00,180,Zonotrichia albicollis,96.00,99.00,55.3
CWS-PRA,SKBMS:12-VWJ96:36,2021-06-14 04:19:00,180,Zonotrichia albicollis,120.00,123.00,53.8
CWS-PRA,SKBMS:12-VWJ96:36,2021-06-17 05:49:00,180,*NOT GENERATED/FOUND*,,,
CWS-PRA,SKBMS:12-VWJ96:36,2021-06-17 07:49:00,180,Sporophila falcirostris,78.00,81.00,43.2
CWS-PRA,SKBMS:12-VWJ96:36,2021-06-17 07:49:00,180,Sporophila falcirostris,99.00,102.00,54.5
CWS-PRA,SKBMS:12-VWJ96:37,2021-06-02 04:58:00,180,*NOT GENERATED/FOUND*,,,
CWS-PRA,SKBMS:12-VWJ96:37,2021-06-02 06:28:00,600,Zonotrichia albicollis,18.00,21.00,50.8
CWS-PRA,SKBMS:12-VWJ96:37,2021-06-02 06:28:00,600,Zonotrichia albicollis,33.00,36.00,41.3
CWS-PRA,SKBMS:12-VWJ96:37,2021-06-02 06:28:00,600,Zonotrichia albicollis,45.00,48.00,56.6
CWS-PRA,SKBMS:12-VWJ96:37,2021-06-02 06:28:00,600,Zonotrichia albicollis,60.00,63.00,63.5
CWS-PRA,SKBMS:12-VWJ96:37,2021-06-02 06:28:00,600,Zonotrichia albicollis,63.00,66.00,42.7
CWS-PRA,SKBMS:12-VWJ96:37,2021-06-02 06:28:00,600,Zonotrichia albicollis,93.00,96.00,64.2
CWS-PRA,SKBMS:12-VWJ96:37,2021-06-02 06:28:00,600,Zonotrichia albicollis,327.00,330.00,43.7
CWS-PRA,SKBMS:12-VWJ96:37,2021-06-02 06:28:00,600,Zonotrichia albicollis,336.00,339.00,42.7
CWS-PRA,SKBMS:12-VWJ96:37,2021-06-02 06:28:00,600,Zonotrichia albicollis,393.00,396.00,41.2
CWS-PRA,SKBMS:12-VWJ96:37,2021-06-02 06:28:00,600,Zonotrichia albicollis,453.00,456.00,55.9
CWS-PRA,SKBMS:12-VWJ96:37,2021-06-02 06:28:00,600,Zonotrichia albicollis,468.00,471.00,41.4
CWS-PRA,SKBMS:12-VWJ96:37,2021-06-02 06:28:00,600,Gerygone ruficollis,516.00,519.00,41.8
CWS-PRA,SKBMS:12-VWJ96:37,2021-06-08 08:52:00,180,*NOT GENERATED/FOUND*,,,
CWS-PRA,SKBMS:12-VWJ96:37,2021-06-14 04:19:00,180,Zoothera aurea,84.00,87.00,47.8
CWS-PRA,SKBMS:12-VWJ96:37,2021-06-14 04:19:00,180,Certhionyx variegatus,147.00,150.00,50.9
CWS-PRA,SKBMS:12-VWJ96:37,2021-06-17 05:49:00,180,Euphonia chlorotica,165.00,168.00,45.1
CWS-PRA,SKBMS:12-VWJ96:37,2021-06-17 07:49:00,180,*NOT GENERATED/FOUND*,,,
CWS-PRA,SKBMS:12-VWJ96:-38,2021-06-02 04:58:00,180,Anthus trivialis,33.00,36.00,40.6
CWS-PRA,SKBMS:12-VWJ96:-38,2021-06-02 04:58:00,180,Setophaga pinus,63.00,66.00,41.2
CWS-PRA,SKBMS:12-VWJ96:-38,2021-06-02 04:58:00,180,Anthus trivialis,78.00,81.00,47.0
CWS-PRA,SKBMS:12-VWJ96:-38,2021-06-02 04:58:00,180,Setophaga pinus,120.00,123.00,44.9
CWS-PRA,SKBMS:12-VWJ96:-38,2021-06-02 06:28:00,600,Sporophila falcirostris,198.00,201.00,42.5
CWS-PRA,SKBMS:12-VWJ96:-38,2021-06-02 06:28:00,600,Phylloscopus forresti,210.00,213.00,40.8
CWS-PRA,SKBMS:12-VWJ96:-38,2021-06-02 06:28:00,600,Zonotrichia albicollis,231.00,234.00,42.4
CWS-PRA,SKBMS:12-VWJ96:-38,2021-06-02 06:28:00,600,Myiothlypis nigrocristata,273.00,276.00,42.4
CWS-PRA,SKBMS:12-VWJ96:-38,2021-06-02 06:28:00,600,Sporophila falcirostris,312.00,315.00,46.7
CWS-PRA,SKBMS:12-VWJ96:-38,2021-06-02 06:28:00,600,Sporophila falcirostris,342.00,345.00,52.8
CWS-PRA,SKBMS:12-VWJ96:-38,2021-06-02 06:28:00,600,Sporophila falcirostris,357.00,360.00,46.1
CWS-PRA,SKBMS:12-VWJ96:-38,2021-06-02 06:28:00,600,Sporophila falcirostris,375.00,378.00,52.0
CWS-PRA,SKBMS:12-VWJ96:-38,2021-06-02 06:28:00,600,Myiothlypis nigrocristata,429.00,432.00,43.8
CWS-PRA,SKBMS:12-VWJ96:-38,2021-06-02 06:28:00,600,Sporophila falcirostris,486.00,489.00,48.4
CWS-PRA,SKBMS:12-VWJ96:-38,2021-06-08 08:52:00,180,Sporophila falcirostris,9.00,12.00,57.8
CWS-PRA,SKBMS:12-VWJ96:-38,2021-06-08 08:52:00,180,Sporophila falcirostris,27.00,30.00,50.5
CWS-PRA,SKBMS:12-VWJ96:-38,2021-06-14 04:19:00,180,Setophaga pinus,3.00,6.00,54.7
CWS-PRA,SKBMS:12-VWJ96:-38,2021-06-14 04:19:00,180,Setophaga pinus,21.00,24.00,45.3
CWS-PRA,SKBMS:12-VWJ96:-38,2021-06-14 04:19:00,180,Anthus trivialis,21.00,24.00,43.1
CWS-PRA,SKBMS:12-VWJ96:-38,2021-06-14 04:19:00,180,Setophaga pinus,39.00,42.00,46.9
CWS-PRA,SKBMS:12-VWJ96:-38,2021-06-14 04:19:00,180,Setophaga pinus,57.00,60.00,45.5
CWS-PRA,SKBMS:12-VWJ96:-38,2021-06-14 04:19:00,180,Setophaga pinus,72.00,75.00,54.3
CWS-PRA,SKBMS:12-VWJ96:-38,2021-06-17 05:49:00,180,*NOT GENERATED/FOUND*,,,
CWS-PRA,SKBMS:12-VWJ96:-38,2021-06-17 07:49:00,180,*NOT GENERATED/FOUND*,,,
CWS-PRA,SKBMS:12-VWJ96:39,2021-06-02 04:58:00,180,*NOT GENERATED/FOUND*,,,
CWS-PRA,SKBMS:12-VWJ96:39,2021-06-02 06:28:00,600,Peucaea aestivalis,168.00,171.00,40.6
CWS-PRA,SKBMS:12-VWJ96:39,2021-06-08 08:52:00,180,*NOT GENERATED/FOUND*,,,
CWS-PRA,SKBMS:12-VWJ96:39,2021-06-14 04:19:00,180,*NOT GENERATED/FOUND*,,,
CWS-PRA,SKBMS:12-VWJ96:39,2021-06-17 05:49:00,180,*NOT GENERATED/FOUND*,,,
CWS-PRA,SKBMS:12-VWJ96:39,2021-06-17 07:49:00,180,*NOT GENERATED/FOUND*,,,
CWS-PRA,SKBMS:12-VWJ96:40,2021-06-02 04:58:00,180,*NOT GENERATED/FOUND*,,,
CWS-PRA,SKBMS:12-VWJ96:40,2021-06-02 06:28:00,600,Empidonax minimus,264.00,267.00,42.9
CWS-PRA,SKBMS:12-VWJ96:40,2021-06-02 06:28:00,600,Setophaga coronata,345.00,348.00,40.5
CWS-PRA,SKBMS:12-VWJ96:40,2021-06-02 06:28:00,600,Setophaga coronata,561.00,564.00,44.9
CWS-PRA,SKBMS:12-VWJ96:40,2021-06-02 06:28:00,600,Setophaga coronata,570.00,573.00,50.5
CWS-PRA,SKBMS:12-VWJ96:40,2021-06-08 08:52:00,180,Anthus trivialis,123.00,126.00,45.0
CWS-PRA,SKBMS:12-VWJ96:40,2021-06-14 04:19:00,180,*NOT GENERATED/FOUND*,,,
CWS-PRA,SKBMS:12-VWJ96:40,2021-06-17 05:49:00,180,Gavia immer,48.00,51.00,55.2
CWS-PRA,SKBMS:12-VWJ96:40,2021-06-17 05:49:00,180,Gavia immer,60.00,63.00,58.1
CWS-PRA,SKBMS:12-VWJ96:40,2021-06-17 05:49:00,180,Gavia immer,63.00,66.00,85.1
CWS-PRA,SKBMS:12-VWJ96:40,2021-06-17 07:49:00,180,*NOT GENERATED/FOUND*,,,
CWS-PRA,SKBMS:12-VWL64:32,2021-06-25 22:33:10,170,Chordeiles minor,0.00,3.00,56.6
CWS-PRA,SKBMS:12-VWL64:32,2021-06-25 22:33:10,170,Chordeiles minor,3.00,6.00,62.5
CWS-PRA,SKBMS:12-VWL64:32,2021-06-25 22:33:10,170,Chordeiles minor,6.00,9.00,64.5
CWS-PRA,SKBMS:12-VWL64:32,2021-06-25 22:33:10,170,Chordeiles minor,9.00,12.00,84.9
CWS-PRA,SKBMS:12-VWL64:32,2021-06-25 22:33:10,170,Chordeiles minor,15.00,18.00,68.4
CWS-PRA,SKBMS:12-VWL64:32,2021-06-25 22:33:10,170,Chordeiles minor,21.00,24.00,40.7
CWS-PRA,SKBMS:12-VWL64:32,2021-06-25 22:33:10,170,Chordeiles minor,36.00,39.00,64.7
CWS-PRA,SKBMS:12-VWL64:32,2021-06-25 22:33:10,170,Chordeiles minor,63.00,66.00,45.4
CWS-PRA,SKBMS:12-VWL64:32,2021-06-25 22:33:10,170,Chordeiles minor,66.00,69.00,44.6
CWS-PRA,SKBMS:12-VWL64:32,2021-06-25 22:33:10,170,Chordeiles minor,72.00,75.00,82.3
CWS-PRA,SKBMS:12-VWL64:32,2021-06-25 22:33:10,170,Chordeiles minor,75.00,78.00,86.9
CWS-PRA,SKBMS:12-VWL64:32,2021-06-25 22:33:10,170,Catharus ustulatus,141.00,144.00,45.7
CWS-PRA,SKBMS:12-VWL64:32,2021-06-25 23:00:17,163,Chordeiles minor,24.00,27.00,59.3
CWS-PRA,SKBMS:12-VWL64:32,2021-06-25 23:00:17,163,Chordeiles minor,27.00,30.00,76.1
CWS-PRA,SKBMS:12-VWL64:32,2021-06-25 23:00:17,163,Chordeiles minor,33.00,36.00,79.6
CWS-PRA,SKBMS:12-VWL64:32,2021-06-25 23:00:17,163,Chordeiles minor,36.00,39.00,89.9
CWS-PRA,SKBMS:12-VWL64:32,2021-06-25 23:00:17,163,Chordeiles minor,39.00,42.00,86.2
CWS-PRA,SKBMS:12-VWL64:32,2021-06-25 23:00:17,163,Chordeiles minor,45.00,48.00,87.8
CWS-PRA,SKBMS:12-VWL64:32,2021-06-25 23:00:17,163,Chordeiles minor,57.00,60.00,96.8
CWS-PRA,SKBMS:12-VWL64:32,2021-06-25 23:00:17,163,Chordeiles minor,60.00,63.00,93.4
CWS-PRA,SKBMS:12-VWL64:32,2021-06-25 23:00:17,163,Chordeiles minor,63.00,66.00,80.1
CWS-PRA,SKBMS:12-VWL64:32,2021-06-25 23:00:17,163,Chordeiles minor,66.00,69.00,96.2
CWS-PRA,SKBMS:12-VWL64:32,2021-06-25 23:00:17,163,Chordeiles minor,69.00,72.00,44.3
CWS-PRA,SKBMS:12-VWL64:32,2021-06-25 23:00:17,163,Chordeiles minor,75.00,78.00,93.8
CWS-PRA,SKBMS:12-VWL64:32,2021-06-25 23:00:17,163,Chordeiles minor,78.00,81.00,48.4
CWS-PRA,SKBMS:12-VWL64:32,2021-06-25 23:00:17,163,Chordeiles minor,105.00,108.00,54.6
CWS-PRA,SKBMS:12-VWL64:32,2021-06-25 23:00:17,163,Chordeiles minor,108.00,111.00,42.0
CWS-PRA,SKBMS:12-VWL64:32,2021-06-25 23:00:17,163,Chordeiles minor,120.00,123.00,60.8
CWS-PRA,SKBMS:12-VWL64:32,2021-06-25 23:00:17,163,Chordeiles minor,123.00,126.00,89.0
CWS-PRA,SKBMS:12-VWL64:32,2021-06-25 23:00:17,163,Chordeiles minor,144.00,147.00,48.6
CWS-PRA,SKBMS:12-VWL64:32,2021-06-25 23:00:17,163,Chordeiles minor,147.00,150.00,82.0
CWS-PRA,SKBMS:12-VWL64:32,2021-06-25 23:00:17,163,Chordeiles minor,150.00,153.00,47.1
CWS-PRA,SKBMS:12-VWL64:32,2021-06-25 23:00:17,163,Chordeiles minor,156.00,159.00,77.0
CWS-PRA,SKBMS:12-VWL64:32,2021-06-25 23:00:17,163,Chordeiles minor,159.00,162.00,55.2
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 03:08:39,180,Chordeiles minor,24.00,27.00,50.3
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 03:08:39,180,Chordeiles minor,27.00,30.00,88.0
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 03:08:39,180,Chordeiles minor,33.00,36.00,88.9
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 03:08:39,180,Chordeiles minor,39.00,42.00,91.0
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 03:08:39,180,Chordeiles minor,42.00,45.00,88.8
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 03:08:39,180,Chordeiles minor,45.00,48.00,88.6
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 03:08:39,180,Chordeiles minor,48.00,51.00,56.0
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 03:08:39,180,Chordeiles minor,51.00,54.00,82.8
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 03:08:39,180,Chordeiles minor,54.00,57.00,64.7
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 03:08:39,180,Chordeiles minor,57.00,60.00,79.5
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 03:08:39,180,Chordeiles minor,60.00,63.00,74.4
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 03:08:39,180,Chordeiles minor,63.00,66.00,90.1
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 03:08:39,180,Chordeiles minor,66.00,69.00,79.1
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 03:08:39,180,Chordeiles minor,72.00,75.00,59.9
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 03:08:39,180,Chordeiles minor,75.00,78.00,83.6
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 03:08:39,180,Chordeiles minor,78.00,81.00,90.0
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 03:08:39,180,Chordeiles minor,81.00,84.00,94.8
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 03:08:39,180,Chordeiles minor,84.00,87.00,94.6
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 03:08:39,180,Chordeiles minor,87.00,90.00,83.0
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 03:08:39,180,Emberiza cirlus,99.00,102.00,44.7
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 03:08:39,180,Empidonax flaviventris,102.00,105.00,60.4
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 03:08:39,180,Empidonax oberholseri,102.00,105.00,44.2
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 03:08:39,180,Emberiza cirlus,108.00,111.00,46.2
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 03:08:39,180,Emberiza cirlus,117.00,120.00,47.5
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 03:08:39,180,Emberiza cirlus,126.00,129.00,59.0
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 03:08:39,180,Emberiza cirlus,153.00,156.00,42.0
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 03:08:39,180,Emberiza cirlus,177.00,180.00,51.2
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 03:58:11,180,Phylloscopus emeiensis,6.00,9.00,47.2
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 03:58:11,180,Emberiza cirlus,6.00,9.00,43.9
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 03:58:11,180,Leiothlypis peregrina,9.00,12.00,42.5
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 03:58:11,180,Emberiza cirlus,18.00,21.00,59.4
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 03:58:11,180,Leiothlypis peregrina,24.00,27.00,44.3
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 03:58:11,180,Phylloscopus emeiensis,27.00,30.00,48.2
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 03:58:11,180,Emberiza cirlus,27.00,30.00,67.0
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 03:58:11,180,Emberiza cirlus,33.00,36.00,56.4
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 03:58:11,180,Leiothlypis peregrina,48.00,51.00,45.8
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 03:58:11,180,Emberiza cirlus,51.00,54.00,52.2
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 03:58:11,180,Emberiza cirlus,63.00,66.00,53.6
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 03:58:11,180,Phylloscopus emeiensis,63.00,66.00,42.6
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 03:58:11,180,Leiothlypis peregrina,69.00,72.00,47.3
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 03:58:11,180,Emberiza cirlus,78.00,81.00,49.8
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 03:58:11,180,Empidonax flaviventris,84.00,87.00,42.3
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 03:58:11,180,Phylloscopus emeiensis,90.00,93.00,41.8
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 03:58:11,180,Emberiza cirlus,90.00,93.00,54.6
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 03:58:11,180,Emberiza cirlus,99.00,102.00,54.1
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 03:58:11,180,Leiothlypis peregrina,105.00,108.00,62.4
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 03:58:11,180,Leiothlypis peregrina,120.00,123.00,40.3
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 03:58:11,180,Leiothlypis peregrina,129.00,132.00,46.5
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 03:58:11,180,Leiothlypis peregrina,138.00,141.00,55.0
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 03:58:11,180,Phylloscopus emeiensis,141.00,144.00,43.5
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 03:58:11,180,Leiothlypis peregrina,150.00,153.00,41.4
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 03:58:11,180,Empidonax flaviventris,153.00,156.00,42.2
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 03:58:11,180,Leiothlypis peregrina,156.00,159.00,41.6
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 03:58:11,180,Phylloscopus emeiensis,159.00,162.00,44.3
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 03:58:11,180,Emberiza cirlus,162.00,165.00,43.7
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 03:58:11,180,Leiothlypis peregrina,165.00,168.00,45.3
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 04:48:09,180,Leiothlypis peregrina,0.00,3.00,50.5
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 04:48:09,180,Leiothlypis peregrina,6.00,9.00,70.8
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 04:48:09,180,Leiothlypis peregrina,15.00,18.00,66.8
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 04:48:09,180,Leiothlypis peregrina,18.00,21.00,51.7
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 04:48:09,180,Leiothlypis peregrina,21.00,24.00,79.9
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 04:48:09,180,Leiothlypis peregrina,24.00,27.00,56.9
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 04:48:09,180,Leiothlypis peregrina,42.00,45.00,47.0
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 04:48:09,180,Leiothlypis peregrina,48.00,51.00,41.6
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 04:48:09,180,Leiothlypis peregrina,51.00,54.00,54.4
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 04:48:09,180,Leiothlypis peregrina,57.00,60.00,47.0
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 04:48:09,180,Empidonax flaviventris,63.00,66.00,47.5
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 04:48:09,180,Leiothlypis peregrina,72.00,75.00,55.4
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 04:48:09,180,Leiothlypis peregrina,75.00,78.00,61.6
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 04:48:09,180,Empidonax flaviventris,93.00,96.00,57.2
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 04:48:09,180,Leiothlypis peregrina,105.00,108.00,58.1
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 04:48:09,180,Leiothlypis peregrina,111.00,114.00,40.1
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 04:48:09,180,Leiothlypis peregrina,123.00,126.00,53.8
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 04:48:09,180,Leiothlypis peregrina,129.00,132.00,60.5
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 04:48:09,180,Leiothlypis peregrina,132.00,135.00,47.7
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 04:48:09,180,Leiothlypis peregrina,138.00,141.00,44.3
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 04:48:09,180,Leiothlypis peregrina,147.00,150.00,58.0
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 04:48:09,180,Leiothlypis peregrina,159.00,162.00,45.7
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 04:48:09,180,Leiothlypis peregrina,162.00,165.00,48.7
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 04:48:09,180,Leiothlypis peregrina,165.00,168.00,48.3
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 04:48:09,180,Empidonax flaviventris,168.00,171.00,53.0
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 04:48:09,180,Leiothlypis peregrina,171.00,174.00,43.3
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 04:48:09,180,Leiothlypis peregrina,174.00,177.00,41.3
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 05:38:20,180,Leiothlypis peregrina,21.00,24.00,44.9
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 05:38:20,180,Loxia leucoptera,93.00,96.00,62.7
CWS-PRA,SKBMS:12-VWL64:32,2021-06-26 05:38:20,180,Loxia leucoptera,96.00,99.00,43.8
