organization,project_name,location,recording_date,method,status,observer_id,observer,species_code,species_common_name,species_class,individual_appearance_order,tag_start_s,tag_duration_s,min_tag_freq,max_tag_freq,vocalization,abundance,tag_clip_status,clip_channel_used,verified_by,left_full_freq_tag_rms_peak_dbfs,left_full_freq_tag_rms_trough_dbfs,left_full_freq_tag_pk_count,left_full_freq_tag_dc_offset,left_full_freq_tag_min_level,left_full_freq_tag_max_level,left_full_freq_tag_peak_level_dbfs,left_freq_filter_tag_rms_peak_dbfs,left_freq_filter_tag_rms_trough_dbfs,left_freq_filter_tag_pk_count,left_freq_filter_tag_dc_offset,left_freq_filter_tag_min_level,left_freq_filter_tag_max_level,left_freq_filter_tag_peak_level_dbfs,right_full_freq_tag_rms_peak_dbfs,right_full_freq_tag_rms_trough_dbfs,right_full_freq_tag_pk_count,right_full_freq_tag_dc_offset,right_full_freq_tag_min_level,right_full_freq_tag_max_level,right_full_freq_tag_peak_level_dbfs,right_freq_filter_tag_rms_peak_dbfs,right_freq_filter_tag_rms_trough_dbfs,right_freq_filter_tag_pk_count,right_freq_filter_tag_dc_offset,right_freq_filter_tag_min_level,right_freq_filter_tag_max_level,right_freq_filter_tag_peak_level_dbfs,tagged_in_wildtrax,url
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-VWL64:33,2021-06-25 22:33:00,180s 1SPT,Transcribed,920,Chris Chutter,CONI,Common Nighthawk,Aves,1,5.30,0.59,2.33kHz,4.62kHz,Call,1,VERIFIED-No_Star,2,Steve Van Wilgenburg,-55.89,-57.97,2,-0.000242,-0.007003,0.005711,-43.09,-66.8,-71.46,2,0,-0.003298,0.003001,-49.63,-58.72,-61.27,2,-0.000334,-0.005036,0.003393,-45.96,-66.54,-74.23,2,0,-0.001609,0.001649,-55.65,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=307343
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-VWL64:33,2021-06-25 22:33:00,180s 1SPT,Transcribed,920,Chris Chutter,UNPA,Unidentified Passerine,Aves,1,11.16,1.89,1.87kHz,4.81kHz,Song,1,"",2,,-55.96,-58.81,2,-0.000259,-0.005512,0.005422,-45.17,-62.34,-72.6,2,0,-0.004006,0.003398,-47.95,-57.86,-62.03,2,-0.000347,-0.004536,0.00423,-46.87,-61.18,-76.05,2,0,-0.002831,0.002949,-50.61,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=307343
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-VWL64:33,2021-06-25 22:33:00,180s 1SPT,Transcribed,920,Chris Chutter,YRWA,Yellow-rumped Warbler,Aves,1,12.79,2.25,2.66kHz,6.63kHz,Song,1,VERIFIED-2Star,2,Steve Enid,-54.26,-58.21,2,-0.000265,-0.00761,0.007295,-42.37,-57.15,-70.96,2,0,-0.006142,0.00605,-44.23,-55.4,-61.63,2,-0.000348,-0.006721,0.005617,-43.45,-57.14,-74.83,2,0,-0.004729,0.004528,-46.5,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=307343
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-VWL64:33,2021-06-25 22:33:00,180s 1SPT,Transcribed,920,Chris Chutter,SWTH,Swainson's Thrush,Aves,3,14.26,1.94,1.07kHz,6.02kHz,Song,1,VERIFIED-No_Star,2,Steve Van Wilgenburg,-49.46,-58.19,2,-0.00027,-0.010908,0.010324,-39.25,-50.6,-66.47,2,0,-0.009934,0.009787,-40.06,-51.64,-61.21,2,-0.000352,-0.009479,0.009577,-40.38,-52.52,-69.58,2,0,-0.008998,0.008655,-40.92,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=307343
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-VWL64:33,2021-06-25 22:33:00,180s 1SPT,Transcribed,920,Chris Chutter,CONI,Common Nighthawk,Aves,2,22.95,0.58,1.96kHz,5.23kHz,Call,1,VERIFIED-No_Star,2,Steve Van Wilgenburg,-59.43,-60.73,2,-0.00025,-0.003975,0.003179,-48.01,-70.06,-72.2,2,0,-0.001369,0.001146,-57.27,-62.11,-63.16,2,-0.000326,-0.003114,0.002178,-50.13,-69.59,-74.9,2,0,-0.00097,0.001023,-59.8,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=307343
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-VWL64:33,2021-06-25 22:33:00,180s 1SPT,Transcribed,920,Chris Chutter,LIRA,Light rain,Abiotic,1,45.85,4.14,3.08kHz,11.39kHz,Non-vocal,1,"",2,,-59.83,-62.08,2,-0.000274,-0.005948,0.004601,-44.51,-65.18,-71.42,2,0,-0.003729,0.004104,-47.74,-61.9,-64.27,2,-0.000359,-0.003354,0.003455,-49.23,-66.8,-74.24,2,0,-0.002595,0.002359,-51.72,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=307343
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-VWL64:33,2021-06-25 22:33:00,180s 1SPT,Transcribed,920,Chris Chutter,CONI,Common Nighthawk,Aves,3,46.75,0.66,2.15kHz,5.18kHz,Call,1,VERIFIED-No_Star,2,Steve Van Wilgenburg,-60.24,-61.53,2,-0.000259,-0.00595,0.002917,-44.51,-69.17,-72.82,2,0,-0.0023,0.002226,-52.77,-62.88,-63.77,2,-0.000349,-0.003411,0.001962,-49.34,-71.86,-75.98,2,0,-0.001278,0.001287,-57.81,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=307343
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-VWL64:33,2021-06-25 22:33:00,180s 1SPT,Transcribed,920,Chris Chutter,YRWA,Yellow-rumped Warbler,Aves,2,84.51,1.30,2.71kHz,6.35kHz,Song,1,VERIFIED-2Star,1,Steve Enid,-58.83,-60.81,2,-0.000268,-0.004245,0.003969,-47.44,-63.25,-71.63,2,0,-0.00272,0.002919,-50.69,-61.72,-63.34,2,-0.000346,-0.003835,0.002381,-48.32,-67.99,-74.45,2,0,-0.001345,0.001375,-57.23,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=307343
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-VWL64:33,2021-06-25 22:33:00,180s 1SPT,Transcribed,920,Chris Chutter,MOBA,Moderate Background Noise,Abiotic,1,102.58,7.16,0.65kHz,10.74kHz,Non-vocal,1,"",1,,-39.42,-60.16,2,-0.000279,-0.030445,0.028915,-30.33,-51.52,-65.43,2,0,-0.016151,0.019457,-34.22,-60.43,-63.72,2,-0.000364,-0.00841,0.005266,-41.5,-63.61,-69.91,2,0,-0.003949,0.003827,-48.07,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=307343
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-VWL64:33,2021-06-25 22:33:00,180s 1SPT,Transcribed,920,Chris Chutter,SWTH,Swainson's Thrush,Aves,4,127.53,1.36,1.63kHz,4.86kHz,Song,1,VERIFIED-1Star,1,Chris Chutter,-58.75,-61.25,2,-0.000277,-0.005457,0.007756,-42.21,-65.99,-73.19,2,0,-0.004802,0.004642,-46.37,-61.11,-62.71,2,-0.000361,-0.004691,0.006171,-44.19,-70.17,-75.19,2,0,-0.002666,0.002648,-51.48,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=307343
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-VWL64:33,2021-06-25 23:00:00,180s 1SPT,Transcribed,920,Chris Chutter,CONI,Common Nighthawk,Aves,1,0.06,0.53,1.45kHz,6.35kHz,Call,1,VERIFIED-No_Star,2,Steve Van Wilgenburg,-53,-59.85,2,-0.000372,-0.008773,0.007732,-41.14,-54.04,-61.07,2,0,-0.007614,0.008084,-41.85,-61.44,-64.34,2,-0.000352,-0.003019,0.002579,-50.4,-63.53,-71.88,2,0,-0.00231,0.002338,-52.62,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=307344
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-VWL64:33,2021-06-25 23:00:00,180s 1SPT,Transcribed,920,Chris Chutter,CONI,Common Nighthawk,Aves,2,1.74,0.81,1.49kHz,5.65kHz,Call,1,VERIFIED-No_Star,1,Steve Van Wilgenburg,-59.4,-64.2,2,-0.000255,-0.004064,0.003368,-47.82,-61.4,-72.28,2,0,-0.00318,0.003015,-49.95,-63.54,-66.52,2,-0.000332,-0.00317,0.001639,-49.98,-70.6,-76.05,2,0,-0.001284,0.001264,-57.83,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=307344
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-VWL64:33,2021-06-25 23:00:00,180s 1SPT,Transcribed,920,Chris Chutter,SWTH,Swainson's Thrush,Aves,1,2.99,1.15,1.68kHz,4.95kHz,Song,1,VERIFIED-No_Star,1,Steve Van Wilgenburg,-53.74,-64.52,2,-0.000256,-0.007623,0.007434,-42.36,-55.96,-72.7,2,0,-0.006293,0.00618,-44.02,-62.03,-66.82,2,-0.000343,-0.003728,0.00244,-48.57,-64.86,-76.59,2,0,-0.001919,0.001983,-54.05,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=307344
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-VWL64:33,2021-06-25 23:00:00,180s 1SPT,Transcribed,920,Chris Chutter,SWTH,Swainson's Thrush,Aves,2,9.68,1.11,1.59kHz,4.53kHz,Song,1,VERIFIED-No_Star,2,Steve Van Wilgenburg,-62.78,-64.91,2,-0.000249,-0.002691,0.002429,-51.4,-72.34,-74.87,2,0,-0.001398,0.00139,-57.09,-65.13,-66.53,2,-0.000336,-0.001897,0.001319,-54.44,-74.66,-78.31,2,0,-0.000643,0.000674,-63.43,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=307344
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-VWL64:33,2021-06-25 23:00:00,180s 1SPT,Transcribed,920,Chris Chutter,SWTH,Swainson's Thrush,Aves,3,10.83,0.99,1.77kHz,4.16kHz,Song,1,VERIFIED-1Star,2,Steve Van Wilgenburg,-63.24,-64.7,2,-0.000251,-0.002558,0.00218,-51.84,-73.38,-75.75,2,0,-0.000783,0.000811,-61.82,-64.88,-66.25,2,-0.000343,-0.001987,0.001252,-54.04,-75.31,-78.97,2,0,-0.000605,0.000615,-64.23,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=307344
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-VWL64:33,2021-06-25 23:00:00,180s 1SPT,Transcribed,920,Chris Chutter,YRWA,Yellow-rumped Warbler,Aves,1,11.99,1.61,3.18kHz,6.58kHz,Song,1,VERIFIED-1Star,2,Steve Enid,-61.04,-64.21,2,-0.000271,-0.003313,0.002929,-49.59,-70.48,-73.11,2,0,-0.001545,0.001398,-56.22,-63.63,-65.84,2,-0.000359,-0.002359,0.001641,-52.55,-70.66,-76.32,2,0,-0.000961,0.001033,-59.72,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=307344
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-VWL64:33,2021-06-25 23:00:00,180s 1SPT,Transcribed,920,Chris Chutter,DEJU,Dark-eyed Junco,Aves,1,45.23,3.38,2.01kHz,6.07kHz,Song,1,VERIFIED-No_Star,1,Janine McManus,-54.23,-64.61,2,-0.000277,-0.007118,0.008046,-41.89,-55.07,-72.56,2,0,-0.007236,0.006663,-42.81,-58.72,-65.92,2,-0.000362,-0.005089,0.003394,-45.87,-59.97,-75.67,2,0,-0.00377,0.003765,-48.47,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=307344
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-VWL64:33,2021-06-25 23:00:00,180s 1SPT,Transcribed,920,Chris Chutter,DEJU,Dark-eyed Junco,Aves,2,135.19,2.66,2.19kHz,6.35kHz,Song,1,VERIFIED-No_Star,2,Janine McManus,-48.79,-64.11,2,-0.000284,-0.013508,0.01346,-37.39,-49.34,-69.85,2,0,-0.012435,0.012898,-37.79,-47.9,-64.96,2,-0.000364,-0.014638,0.013977,-36.69,-48.42,-72.82,2,0,-0.013404,0.013305,-37.46,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=307344
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-VWL64:33,2021-06-26 03:08:00,180s 1SPT,Transcribed,1201,Maya Meron,SWTH,Swainson's Thrush,Aves,1,0.53,1.89,1.35kHz,8.26kHz,Song,1,VERIFIED-4Star,1,Steve Van Wilgenburg,-37.01,-45.53,2,-0.000271,-0.040738,0.04252,-27.43,-42.52,-65.36,2,0,-0.023544,0.022763,-32.56,-41.28,-48.48,2,-0.000333,-0.025023,0.024187,-32.03,-51.38,-69.19,2,0,-0.008521,0.008613,-41.3,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=181490
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-VWL64:33,2021-06-26 03:08:00,180s 1SPT,Transcribed,1201,Maya Meron,YBFL,Yellow-bellied Flycatcher,Aves,1,2.51,1.46,2.01kHz,6.12kHz,Song,1,VERIFIED-No_Star,2,Steve Van Wilgenburg,-41.78,-48.04,2,-0.000241,-0.024963,0.023505,-32.05,-65.01,-72.32,2,0,-0.001987,0.002006,-53.95,-44.92,-51.02,2,-0.000343,-0.01813,0.015125,-34.83,-65.72,-75.76,2,0,-0.002074,0.002094,-53.58,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=181490
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-VWL64:33,2021-06-26 03:08:00,180s 1SPT,Transcribed,1201,Maya Meron,TEWA,Tennessee Warbler,Aves,1,3.71,2.76,4.86kHz,8.64kHz,Song,1,"",2,,-38.32,-48.79,2,-0.000249,-0.028732,0.028026,-30.83,-64.29,-73.13,2,0,-0.002332,0.002485,-52.09,-41.13,-51.95,2,-0.000348,-0.020763,0.021179,-33.48,-68.08,-77.73,2,0,-0.001542,0.001546,-56.22,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=181490
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-VWL64:33,2021-06-26 03:08:00,180s 1SPT,Transcribed,1201,Maya Meron,DEJU,Dark-eyed Junco,Aves,1,6.13,2.73,2.99kHz,5.60kHz,Song,1,"",1,,-35.66,-49.49,2,-0.00025,-0.057898,0.050213,-24.75,-42.43,-67.48,2,0,-0.029638,0.028534,-30.56,-40.52,-53.18,2,-0.000347,-0.028723,0.024465,-30.84,-51.28,-69.62,2,0,-0.011998,0.013216,-37.58,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=181490
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-VWL64:33,2021-06-26 03:08:00,180s 1SPT,Transcribed,1201,Maya Meron,CONI,Common Nighthawk,Aves,1,25.66,0.43,1.49kHz,5.88kHz,Call,1,VERIFIED-No_Star,2,Steve Van Wilgenburg,-51.46,-53.28,2,-0.000235,-0.00962,0.010477,-39.59,-56.85,-60.63,2,0,-0.005045,0.004767,-45.94,-52.85,-55.87,2,-0.000324,-0.01015,0.008407,-39.87,-56.81,-61.05,2,0,-0.006071,0.006068,-44.34,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=181490
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-VWL64:33,2021-06-26 03:08:00,180s 1SPT,Transcribed,1201,Maya Meron,SWTH,Swainson's Thrush,Aves,2,61.75,1.09,1.21kHz,3.78kHz,Song,1,VERIFIED-No_Star,1,Steve Van Wilgenburg,-55.42,-59.43,2,-0.000256,-0.006224,0.005793,-44.12,-64.14,-72.94,2,0,-0.001966,0.001947,-54.13,-58.41,-61.83,2,-0.000344,-0.004688,0.004237,-46.58,-67.69,-75.7,2,0,-0.001471,0.001533,-56.29,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=181490
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-VWL64:33,2021-06-26 03:08:00,180s 1SPT,Transcribed,1201,Maya Meron,DEJU,Dark-eyed Junco,Aves,2,71.58,3.30,2.43kHz,5.60kHz,Song,1,"",1,,-36.09,-62.18,2,-0.000277,-0.043171,0.042991,-27.3,-36.58,-70.69,2,0,-0.041238,0.040487,-27.69,-44.28,-63.41,2,-0.000371,-0.018298,0.018382,-34.71,-44.83,-73.1,2,0,-0.016772,0.016683,-35.51,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=181490
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-VWL64:33,2021-06-26 03:58:00,180s 1SPT,Transcribed,689,Thea Carpenter,SWTH,Swainson's Thrush,Aves,1,0.04,0.91,1.54kHz,6.21kHz,Song,1,VERIFIED-No_Star,1,Steve Van Wilgenburg,-58.56,-65.16,2,-0.000361,-0.003852,0.003435,-48.29,-59.99,-71.44,2,0,-0.002995,0.003065,-50.27,-65.38,-67.15,2,-0.000345,-0.001741,0.001194,-55.18,-70.21,-75.29,2,0,-0.001129,0.00108,-58.95,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=181491
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-VWL64:33,2021-06-26 03:58:00,180s 1SPT,Transcribed,689,Thea Carpenter,DEJU,Dark-eyed Junco,Aves,1,0.41,2.31,2.33kHz,6.58kHz,Song,1,VERIFIED-No_Star,2,Janine McManus,-54.97,-65.19,2,-0.000295,-0.006837,0.00576,-43.3,-55.7,-71.85,2,0,-0.005717,0.006115,-44.27,-54.68,-67.09,2,-0.000351,-0.006855,0.00641,-43.28,-55.34,-75.48,2,0,-0.006051,0.006505,-43.73,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=181491
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-VWL64:33,2021-06-26 03:58:00,180s 1SPT,Transcribed,689,Thea Carpenter,YBFL,Yellow-bellied Flycatcher,Aves,1,1.01,5.59,1.96kHz,6.40kHz,Song,1,VERIFIED-No_Star,2,Steve Van Wilgenburg,-54.77,-65.81,2,-0.000273,-0.007138,0.007339,-42.69,-55.5,-72.41,2,0,-0.007288,0.006103,-42.75,-54.67,-67.13,2,-0.000361,-0.007714,0.006862,-42.25,-55.37,-76.3,2,0,-0.006811,0.007085,-42.99,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=181491
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-VWL64:33,2021-06-26 03:58:00,180s 1SPT,Transcribed,689,Thea Carpenter,TEWA,Tennessee Warbler,Aves,1,1.15,3.49,3.78kHz,9.62kHz,Song,1,VERIFIED-No_Star,2,Janine McManus,-55.22,-65.57,2,-0.00027,-0.006003,0.005681,-44.43,-58.25,-71.09,2,0,-0.004897,0.004945,-46.12,-54.71,-67.11,2,-0.000355,-0.006855,0.006206,-43.28,-57.61,-75.61,2,0,-0.00615,0.005927,-44.22,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=181491
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-VWL64:33,2021-06-26 03:58:00,180s 1SPT,Transcribed,689,Thea Carpenter,AMRO,American Robin,Aves,1,1.60,1.58,1.49kHz,4.67kHz,Song,1,VERIFIED-No_Star,2,Steve Van Wilgenburg,-61.68,-65.12,2,-0.000264,-0.003069,0.00265,-50.26,-65.16,-73.61,2,0,-0.001775,0.001771,-55.01,-63.73,-66.73,2,-0.000354,-0.002426,0.001442,-52.3,-67.91,-76.61,2,0,-0.001386,0.001301,-57.16,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=181491
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-VWL64:33,2021-06-26 03:58:00,180s 1SPT,Transcribed,689,Thea Carpenter,LIWI,Light wind,Abiotic,1,1.73,12.55,0.05kHz,11.72kHz,Non-vocal,1,"",1,,-46.14,-65.93,2,-0.000272,-0.017886,0.017585,-34.95,-46.46,-67.11,2,0.000193,-0.018097,0.018323,-34.74,-52.1,-67.19,2,-0.000366,-0.008199,0.007492,-41.73,-52.6,-69.21,2,0.000259,-0.008051,0.008581,-41.33,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=181491
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-VWL64:33,2021-06-26 03:58:00,180s 1SPT,Transcribed,689,Thea Carpenter,YRWA,Yellow-rumped Warbler,Aves,1,6.63,1.94,3.22kHz,6.30kHz,Song,1,VERIFIED-2Star,1,Steve Enid,-46.03,-63.24,2,-0.000267,-0.019593,0.018722,-34.16,-46.58,-66.76,2,0,-0.018597,0.01881,-34.51,-52.08,-64.7,2,-0.000356,-0.008701,0.008524,-41.21,-52.71,-68.85,2,0,-0.007841,0.007598,-42.11,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=181491
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-VWL64:33,2021-06-26 03:58:00,180s 1SPT,Transcribed,689,Thea Carpenter,DEJU,Dark-eyed Junco,Aves,2,7.09,2.50,2.33kHz,7.56kHz,Song,1,"",1,,-46.15,-64.84,2,-0.000264,-0.018605,0.018876,-34.48,-46.63,-69.74,2,0,-0.017595,0.017587,-35.09,-52.13,-66.27,2,-0.000356,-0.008029,0.007307,-41.91,-52.69,-73.35,2,0,-0.007171,0.006912,-42.89,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=181491
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-VWL64:33,2021-06-26 03:58:00,180s 1SPT,Transcribed,689,Thea Carpenter,SWTH,Swainson's Thrush,Aves,2,10.58,1.51,1.31kHz,5.09kHz,Song,1,VERIFIED-No_Star,1,Steve Van Wilgenburg,-55.06,-63.13,2,-0.00027,-0.00648,0.005521,-43.77,-56.21,-71.27,2,0,-0.005064,0.005255,-45.59,-62.21,-66.32,2,-0.000359,-0.002587,0.001778,-51.74,-64.71,-76.12,2,0,-0.001766,0.001849,-54.66,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=181491
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-VWL64:33,2021-06-26 03:58:00,180s 1SPT,Transcribed,689,Thea Carpenter,YRWA,Yellow-rumped Warbler,Aves,2,29.55,2.08,2.94kHz,6.44kHz,Song,1,VERIFIED-3Star,2,Steve Enid,-61.09,-65.74,2,-0.000268,-0.003114,0.002584,-50.13,-65.26,-73.27,2,0,-0.002137,0.002014,-53.4,-63.74,-67.11,2,-0.000359,-0.002343,0.001802,-52.6,-67.36,-76.03,2,0,-0.001519,0.001581,-56.02,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=181491
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-VWL64:33,2021-06-26 03:58:00,180s 1SPT,Transcribed,689,Thea Carpenter,WWCR,White-winged Crossbill,Aves,1,53.76,7.09,1.03kHz,6.12kHz,Call,3,VERIFIED-1Star,1,Chris Chutter,-42.15,-65.48,2,-0.00028,-0.026902,0.025442,-31.4,-42.62,-70.71,2,0,-0.024145,0.025698,-31.8,-52.78,-66.77,2,-0.000368,-0.008013,0.007267,-41.92,-53.44,-74.39,2,0,-0.007044,0.00699,-43.04,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=181491
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-VWL64:33,2021-06-26 03:58:00,180s 1SPT,Transcribed,689,Thea Carpenter,DEJU,Dark-eyed Junco,Aves,3,73.73,2.00,2.61kHz,5.93kHz,Song,1,VERIFIED-No_Star,2,Janine McManus,-63.43,-65.47,2,-0.000278,-0.004033,0.003404,-47.89,-66.42,-73.08,2,0,-0.002912,0.003213,-49.86,-65.08,-66.84,2,-0.000362,-0.002713,0.002035,-51.33,-68.9,-76.04,2,0,-0.001864,0.001912,-54.37,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=181491
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-VWL64:33,2021-06-26 03:58:00,180s 1SPT,Transcribed,689,Thea Carpenter,CAJA,Canada Jay,Aves,1,129.05,7.44,1.12kHz,2.99kHz,Call,1,VERIFIED-No_Star,1,Janine McManus,-43.61,-65.03,2,-0.000286,-0.022751,0.021512,-32.86,-61.93,-77.18,2,0,-0.002868,0.002813,-50.85,-52.13,-66.54,2,-0.000369,-0.009738,0.009881,-40.1,-72.25,-80.46,2,0,-0.000909,0.000804,-60.83,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=181491
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-VWL64:33,2021-06-26 04:48:00,180s 1SPT,Transcribed,1205,Stéphane Menu,TEWA,Tennessee Warbler,Aves,1,0.00,2.48,4.16kHz,9.34kHz,Song,1,"",2,,-51.87,-60.49,2,-0.000299,-0.007606,0.007665,-42.31,-61.94,-72.48,2,0,-0.00305,0.002739,-50.31,-54.79,-63.34,2,-0.000353,-0.005144,0.006658,-43.53,-61.19,-76.96,2,0,-0.003064,0.003297,-49.64,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=181492
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-VWL64:33,2021-06-26 04:48:00,180s 1SPT,Transcribed,1205,Stéphane Menu,YBFL,Yellow-bellied Flycatcher,Aves,1,1.13,0.43,2.01kHz,6.02kHz,Song,1,VERIFIED-No_Star,2,Steve Van Wilgenburg,-54.72,-57.87,2,-0.00024,-0.005537,0.007246,-42.8,-59.76,-63.72,2,0,-0.004399,0.004214,-47.13,-55.23,-60.07,2,-0.00032,-0.006098,0.007138,-42.93,-57.48,-63.94,2,0,-0.00533,0.005209,-45.47,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=181492
